iteration,episode,ag1_iql_loss,ag2_iql_loss
3142,157100,2417303010055698944.00000,0.00069
3143,157150,2474959813130226176.00000,0.00064
3144,157200,2423342731363348480.00000,0.00061
3145,157250,2442998866724798976.00000,0.00064
3146,157300,2440818798590828544.00000,0.00064
3147,157350,2432705819686755840.00000,0.00078
3148,157400,2348381706154721792.00000,0.00064
3149,157450,2417430602634703872.00000,0.00062
3150,157500,2385120776355294208.00000,0.00061
3151,157550,2391515994551715328.00000,0.00065
3152,157600,2382308117959179264.00000,0.00068
3153,157650,2408606474836075008.00000,0.00062
3154,157700,2335660402397109248.00000,0.00060
3155,157750,2314026340621191680.00000,0.00061
3156,157800,2307603960142211072.00000,0.00063
3157,157850,2372033183236072448.00000,0.00061
3158,157900,2339872916999853568.00000,0.00060
3159,157950,2316484919406939136.00000,0.00063
3160,158000,2285080720881227776.00000,0.00066
3161,158050,2347887123177462784.00000,0.00063
3162,158100,2277885712202771712.00000,0.00063
3163,158150,2323327206911717376.00000,0.00087
3164,158200,2315329337546935808.00000,0.00066
3165,158250,2252991936852852480.00000,0.00061
3166,158300,2310960541283422720.00000,0.00059
3167,158350,2270568715002989056.00000,0.00057
3168,158400,2226059214890882304.00000,0.00061
3169,158450,2174921677833458176.00000,0.00065
3170,158500,2198364742762402304.00000,0.00063
3171,158550,2237927203930159360.00000,0.00070
3172,158600,2226724035571087616.00000,0.00064
3173,158650,2196607856998036224.00000,0.00059
3174,158700,2128878011572156160.00000,0.00063
3175,158750,2168989764314132992.00000,0.00066
3176,158800,2259500134564539136.00000,0.00069
3177,158850,2146202274993084672.00000,0.00066
3178,158900,2152181571828225280.00000,0.00066
3179,158950,2111350874939547904.00000,0.00071
3180,159000,2185055684605028096.00000,0.00063
3181,159050,2089420330997446144.00000,0.00059
3182,159100,2087800210299900160.00000,0.00063
3183,159150,2093764601459445504.00000,0.00061
3184,159200,2108284613085294848.00000,0.00062
3185,159250,2091076603388549632.00000,0.00060
3186,159300,2062369427387822336.00000,0.00068
3187,159350,2053220675693490432.00000,0.00062
3188,159400,2077343302727722240.00000,0.00064
3189,159450,2015510887098585600.00000,0.00066
3190,159500,2027022973770689536.00000,0.00065
3191,159550,2051908004010568960.00000,0.00064
3192,159600,1996408961986264064.00000,0.00066
3193,159650,2008473748501344000.00000,0.00063
3194,159700,2054252835572216320.00000,0.00065
3195,159750,2003447040307827200.00000,0.00067
3196,159800,1937316786563374336.00000,0.00066
3197,159850,2022858860789326592.00000,0.00066
3198,159900,1982162606847550720.00000,0.00066
3199,159950,1997046194502307584.00000,0.00062
3200,160000,1964707281431550720.00000,0.00061
3201,160050,1950130268744955648.00000,0.00062
3202,160100,1929643669558618112.00000,0.00063
3203,160150,1937530038297411328.00000,0.00084
3204,160200,1928886211839917056.00000,0.00064
3205,160250,1951550619249288448.00000,0.00057
3206,160300,1903042280607360000.00000,0.00072
3207,160350,1873350295519149824.00000,0.00101
3208,160400,1885619799449710592.00000,0.00062
3209,160450,1882677486018709760.00000,0.00066
3210,160500,1904120824665137152.00000,0.00072
3211,160550,1913017015025252096.00000,0.00063
3212,160600,1905628617305903104.00000,0.00063
3213,160650,1843678257477200640.00000,0.00066
3214,160700,1850850366070589952.00000,0.00067
3215,160750,1843695568221274624.00000,0.00067
3216,160800,1822168580264704256.00000,0.00068
3217,160850,1873839422918666496.00000,0.00088
3218,160900,1817900961108096768.00000,0.00066
3219,160950,1858931105623454720.00000,0.00066
3220,161000,1797281389701694976.00000,0.00082
3221,161050,1845411075368320512.00000,0.00066
3222,161100,1759601715524403200.00000,0.00066
3223,161150,1786644340649443584.00000,0.00067
3224,161200,1824709782033010944.00000,0.00104
3225,161250,1763454976846836224.00000,0.00067
3226,161300,1762992143562771456.00000,0.00072
3227,161350,1793351039450087424.00000,0.00071
3228,161400,1739096697943603200.00000,0.00067
3229,161450,1720036115112194816.00000,0.00065
3230,161500,1728540550303985408.00000,0.00068
3231,161550,1749012926059336960.00000,0.00066
3232,161600,1718724239368824576.00000,0.00070
3233,161650,1663854799638055424.00000,0.00071
3234,161700,1724482279867900160.00000,0.00070
3235,161750,1701634821783422976.00000,0.00067
3236,161800,1688658800682798336.00000,0.00100
3237,161850,1685508049632361984.00000,0.00066
3238,161900,1701329604871852032.00000,0.00068
3239,161950,1670177991259896064.00000,0.00060
3240,162000,1634492994565853952.00000,0.00061
3241,162050,1638647569273775616.00000,0.00068
3242,162100,1632061659180638720.00000,0.00062
3243,162150,1646349681955455488.00000,0.00063
3244,162200,1665745308305986304.00000,0.00060
3245,162250,1658589686393212672.00000,0.00057
3246,162300,1641379103803338752.00000,0.00062
3247,162350,1649581317383138304.00000,0.00068
3248,162400,1615169035979080192.00000,0.00068
3249,162450,1599450593910420480.00000,0.00062
3250,162500,1639497228769495808.00000,0.00083
3251,162550,1579564921987620608.00000,0.00070
3252,162600,1592012917746042368.00000,0.00065
3253,162650,1602864699072394240.00000,0.00064
3254,162700,1555025696762233344.00000,0.00069
3255,162750,1551853414095343872.00000,0.00062
3256,162800,1567404930613229824.00000,0.00065
3257,162850,1540514535493711616.00000,0.00067
3258,162900,1559161828478126080.00000,0.00065
3259,162950,1505752635590299392.00000,0.00066
3260,163000,1492915765868871680.00000,0.00066
3261,163050,1526323425328901120.00000,0.00060
3262,163100,1522924080293642752.00000,0.00063
3263,163150,1505476998267942144.00000,0.00060
3264,163200,1457751810420042752.00000,0.00081
3265,163250,1502491273360595200.00000,0.00065
3266,163300,1489894721360292608.00000,0.00064
3267,163350,1481848840935388928.00000,0.00087
3268,163400,1483872475769130752.00000,0.00063
3269,163450,1471013877774299648.00000,0.00064
3270,163500,1510014737967050240.00000,0.00063
3271,163550,1482826057897430272.00000,0.00064
3272,163600,1437265451214511616.00000,0.00065
3273,163650,1436775956081788160.00000,0.00073
3274,163700,1455228734464995072.00000,0.00109
3275,163750,1429137861323810304.00000,0.00064
3276,163800,1423863137996470528.00000,0.00064
3277,163850,1474202212214866688.00000,0.00063
3278,163900,1390746189476043008.00000,0.00062
3279,163950,1437657170642808576.00000,0.00070
3280,164000,1386805810452527104.00000,0.00065
3281,164050,1436764747241520896.00000,0.00069
3282,164100,1388596519088416512.00000,0.00083
3283,164150,1389752641558107904.00000,0.00061
3284,164200,1367471336817395712.00000,0.00058
3285,164250,1364410866404028416.00000,0.00064
3286,164300,1349287543533527040.00000,0.00061
3287,164350,1380390170968195072.00000,0.00065
3288,164400,1355024922623259648.00000,0.00066
3289,164450,1344415936743078144.00000,0.00065
3290,164500,1335457806044159232.00000,0.00067
3291,164550,1351712119429713152.00000,0.00061
3292,164600,1350907057037334528.00000,0.00061
3293,164650,1343641216539298560.00000,0.00063
3294,164700,1336733530819732480.00000,0.00067
3295,164750,1325291154610645248.00000,0.00067
3296,164800,1324103996132584448.00000,0.00065
3297,164850,1313078649002409728.00000,0.00060
3298,164900,1270925689721021952.00000,0.00060
3299,164950,1313974655346154240.00000,0.00061
3300,165000,1259918406333310720.00000,0.00066
3301,165050,1282773840553812736.00000,0.00064
3302,165100,1273788581884893184.00000,0.00059
3303,165150,1281638487570300416.00000,0.00063
3304,165200,1302772580574607872.00000,0.00060
3305,165250,1271332394416620032.00000,0.00061
3306,165300,1270676476079954688.00000,0.00061
3307,165350,1267494356309863680.00000,0.00067
3308,165400,1262139738802115072.00000,0.00063
3309,165450,1247345670495184640.00000,0.00063
3310,165500,1238276377160705280.00000,0.00059
3311,165550,1232194280590255360.00000,0.00059
3312,165600,1246448806668155392.00000,0.00060
3313,165650,1214002724542266368.00000,0.00065
3314,165700,1203282432257897216.00000,0.00062
3315,165750,1233077854173467136.00000,0.00058
3316,165800,1213770691592342272.00000,0.00060
3317,165850,1197368888060505344.00000,0.00062
3318,165900,1207918895460101120.00000,0.00064
3319,165950,1152300838882902016.00000,0.00062
3320,166000,1217286632783449600.00000,0.00058
3321,166050,1168415123912107776.00000,0.00055
3322,166100,1171846619896843264.00000,0.00059
3323,166150,1205809507406167040.00000,0.00056
3324,166200,1120129321691717376.00000,0.00058
3325,166250,1161927709212552704.00000,0.00065
3326,166300,1197353816966441984.00000,0.00065
3327,166350,1180905781379414272.00000,0.00078
3328,166400,1149695272253547392.00000,0.00059
3329,166450,1158044785701048320.00000,0.00082
3330,166500,1139013726752746624.00000,0.00063
3331,166550,1147266301424174976.00000,0.00066
3332,166600,1119064762773000832.00000,0.00059
3333,166650,1101751384571509120.00000,0.00061
3334,166700,1125189737848767360.00000,0.00061
3335,166750,1100403648126992256.00000,0.00083
3336,166800,1128410859256326784.00000,0.00066
3337,166850,1083771327150562944.00000,0.00063
3338,166900,1092951355395292288.00000,0.00062
3339,166950,1096174976985582464.00000,0.00063
3340,167000,1086152384134520064.00000,0.00060
3341,167050,1103795517161171968.00000,0.00062
3342,167100,1073732904607834368.00000,0.00065
3343,167150,1087439527724353280.00000,0.00060
3344,167200,1061036311379078656.00000,0.00060
3345,167250,1055937248340390912.00000,0.00068
3346,167300,1068937635302529664.00000,0.00066
3347,167350,1038415608892759424.00000,0.00065
3348,167400,1045804743952718976.00000,0.00069
3349,167450,1069470515068167296.00000,0.00066
3350,167500,1069797161887615616.00000,0.00063
3351,167550,1038807133292408064.00000,0.00065
3352,167600,1009807036156621312.00000,0.00061
3353,167650,1028228231749329408.00000,0.00067
3354,167700,1010734662119005312.00000,0.00068
3355,167750,1006515840741327616.00000,0.00066
3356,167800,1021469516533953408.00000,0.00070
3357,167850,1009188806538918272.00000,0.00057
3358,167900,1001664513510361856.00000,0.00065
3359,167950,1014115592782162944.00000,0.00064
3360,168000,1007310104925662208.00000,0.00058
3361,168050,972367951557469312.00000,0.00061
3362,168100,982088919997798272.00000,0.00067
3363,168150,984934487227968000.00000,0.00063
3364,168200,964270689354480000.00000,0.00070
3365,168250,974045748680283776.00000,0.00072
3366,168300,972718633537895424.00000,0.00088
3367,168350,995173527028880512.00000,0.00069
3368,168400,957447267382953856.00000,0.00081
3369,168450,929680340333760640.00000,0.00068
3370,168500,951126249243004032.00000,0.00070
3371,168550,919096497038570496.00000,0.00065
3372,168600,946541981866524160.00000,0.00069
3373,168650,923349949704376064.00000,0.00105
3374,168700,955815821918351104.00000,0.00065
3375,168750,944569078717879680.00000,0.00069
3376,168800,914291228211262080.00000,0.00071
3377,168850,910918381153026048.00000,0.00064
3378,168900,925428755504876800.00000,0.00067
3379,168950,897747420932889600.00000,0.00086
3380,169000,915764619715280896.00000,0.00065
3381,169050,881199693962033152.00000,0.00058
3382,169100,887239613673438848.00000,0.00066
3383,169150,891423995477160704.00000,0.00072
3384,169200,885717336677377536.00000,0.00067
3385,169250,896459247802314752.00000,0.00064
3386,169300,879708858763657600.00000,0.00062
3387,169350,886257050222797696.00000,0.00066
3388,169400,869782405009103488.00000,0.00061
3389,169450,856877631233497728.00000,0.00056
3390,169500,864366705757722496.00000,0.00064
3391,169550,865488345707760000.00000,0.00062
3392,169600,856933472093044992.00000,0.00065
3393,169650,844698969088633472.00000,0.00061
3394,169700,880462856612102784.00000,0.00064
3395,169750,856995842024465920.00000,0.00063
3396,169800,822565657373646592.00000,0.00063
3397,169850,841854445799654784.00000,0.00070
3398,169900,843160260763230336.00000,0.00070
3399,169950,828860052217541248.00000,0.00069
3400,170000,824149819722836224.00000,0.00063
3401,170050,820937979467908224.00000,0.00063
3402,170100,833172921647004928.00000,0.00064
3403,170150,800096433836322816.00000,0.00062
3404,170200,798815343718633344.00000,0.00068
3405,170250,805903634804816640.00000,0.00064
3406,170300,785363668922324608.00000,0.00068
3407,170350,799192482585480192.00000,0.00065
3408,170400,774421825952933120.00000,0.00067
3409,170450,791604652413104000.00000,0.00084
3410,170500,804069496891096448.00000,0.00062
3411,170550,802093463290176640.00000,0.00061
3412,170600,775111600370497280.00000,0.00066
3413,170650,773379352047903104.00000,0.00064
3414,170700,753305762937436032.00000,0.00063
3415,170750,763642447902976640.00000,0.00061
3416,170800,754610483675919488.00000,0.00064
3417,170850,777218189962959744.00000,0.00065
3418,170900,750390951200277120.00000,0.00084
3419,170950,763712418254779904.00000,0.00065
3420,171000,775422044688039680.00000,0.00063
3421,171050,743343686814853632.00000,0.00066
3422,171100,760538678199058432.00000,0.00065
3423,171150,748912778753088000.00000,0.00066
3424,171200,745400576868710912.00000,0.00063
3425,171250,735643403390404352.00000,0.00063
3426,171300,741442090506326400.00000,0.00061
3427,171350,724471549344762112.00000,0.00062
3428,171400,729239260238419968.00000,0.00060
3429,171450,730614447035543808.00000,0.00086
3430,171500,710204314050366080.00000,0.00068
3431,171550,711030102247818752.00000,0.00068
3432,171600,716790669783713408.00000,0.00069
3433,171650,702855956917553408.00000,0.00068
3434,171700,695441183104864896.00000,0.00060
3435,171750,687784641359949824.00000,0.00060
3436,171800,696372086965514496.00000,0.00058
3437,171850,687142492792438272.00000,0.00062
3438,171900,680390043545727360.00000,0.00063
3439,171950,680501751334980736.00000,0.00059
3440,172000,678594398957027968.00000,0.00067
3441,172050,698516022990824576.00000,0.00062
3442,172100,677378562842704256.00000,0.00065
3443,172150,672859149493061760.00000,0.00062
3444,172200,665555350264987520.00000,0.00065
3445,172250,664420240951463168.00000,0.00062
3446,172300,658968549598010880.00000,0.00067
3447,172350,662059848030425600.00000,0.00068
3448,172400,668642875306807424.00000,0.00062
3449,172450,663468934575159424.00000,0.00061
3450,172500,650344360829587840.00000,0.00059
3451,172550,656179954864274944.00000,0.00062
3452,172600,648442214792266752.00000,0.00066
3453,172650,646770563780880768.00000,0.00067
3454,172700,640586921905016960.00000,0.00062
3455,172750,638033098422424832.00000,0.00064
3456,172800,636074633092465920.00000,0.00065
3457,172850,651520942988377984.00000,0.00068
3458,172900,627204762368784896.00000,0.00062
3459,172950,617391975173123072.00000,0.00067
3460,173000,617871559699687168.00000,0.00083
3461,173050,618002929929188864.00000,0.00064
3462,173100,608321453623021184.00000,0.00070
3463,173150,614859008152104576.00000,0.00066
3464,173200,602109590921390976.00000,0.00069
3465,173250,593737141229286144.00000,0.00060
3466,173300,593857312039751296.00000,0.00065
3467,173350,592546890317422080.00000,0.00060
3468,173400,588768532283571328.00000,0.00063
3469,173450,591648763185270400.00000,0.00068
3470,173500,585047963502415104.00000,0.00098
3471,173550,589399083104029952.00000,0.00060
3472,173600,593018790947649152.00000,0.00066
3473,173650,587992709411700480.00000,0.00060
3474,173700,574831696551907264.00000,0.00058
3475,173750,598474649517744896.00000,0.00066
3476,173800,572437322684520768.00000,0.00062
3477,173850,577496084810848768.00000,0.00062
3478,173900,571219688163349056.00000,0.00061
3479,173950,544575940797466432.00000,0.00066
3480,174000,560957368866096640.00000,0.00056
3481,174050,550388223251127744.00000,0.00059
3482,174100,549061847927086400.00000,0.00068
3483,174150,544215612196490368.00000,0.00060
