number,returns,variances,epsilon
87050,[0.20000 0.40000],[0.00000 0.00000],0.5067689528357281
87100,[0.20000 0.40000],[0.00000 0.00000],0.5066161147864531
87150,[0.20000 0.40000],[0.00000 0.00000],0.5064827594533288
87200,[0.20000 0.40000],[0.00000 0.00000],0.5063467187674159
87250,[0.20000 0.40000],[0.00000 0.00000],0.5062394667384383
87300,[0.20000 0.40000],[0.00000 0.00000],0.5060700859076823
87350,[0.20000 0.40000],[0.00000 0.00000],0.5059415341766964
87400,[0.20000 0.40000],[0.00000 0.00000],0.5057889456712299
87450,[0.20000 0.40000],[0.00000 0.00000],0.5056515389329224
87500,[0.20000 0.40000],[0.00000 0.00000],0.5055281375893135
87550,[0.20000 0.40000],[0.00000 0.00000],0.5053845953139534
87600,[0.20000 0.40000],[0.00000 0.00000],0.5052410937967294
87650,[0.20000 0.40000],[0.00000 0.00000],0.5051135280233281
87700,[0.20000 0.40000],[0.00000 0.00000],0.5049639022503899
87750,[0.20000 0.40000],[0.00000 0.00000],0.5048119960494007
87800,[0.20000 0.40000],[0.00000 0.00000],0.5046659456936953
87850,[0.20000 0.40000],[0.00000 0.00000],0.5045412358772204
87900,[0.20000 0.40000],[0.00000 0.00000],0.5044173311868597
87950,[0.20000 0.40000],[0.00000 0.00000],0.5042950051653845
88000,[0.20000 0.40000],[0.00000 0.00000],0.5041622608123245
88050,[0.20000 0.40000],[0.00000 0.00000],0.5040210406195974
88100,[0.20000 0.40000],[0.00000 0.00000],0.5038991974591489
88150,[0.20000 0.40000],[0.00000 0.00000],0.5037522512572263
88200,[0.20000 0.40000],[0.00000 0.00000],0.50361694398267
88250,[0.20000 0.40000],[0.00000 0.00000],0.5034577145607199
88300,[0.20000 0.40000],[0.00000 0.00000],0.5033275085091369
88350,[0.20000 0.40000],[0.00000 0.00000],0.5031637362678766
88400,[0.20000 0.40000],[0.00000 0.00000],0.5030328340614925
88450,[0.20000 0.40000],[0.00000 0.00000],0.5028857545277179
88500,[0.20000 0.40000],[0.00000 0.00000],0.5027533811282902
88550,[0.20000 0.40000],[0.00000 0.00000],0.5026152559679014
88600,[0.20000 0.40000],[0.00000 0.00000],0.5024810254252575
88650,[0.20000 0.40000],[0.00000 0.00000],0.5023422039667982
88700,[0.20000 0.40000],[0.00000 0.00000],0.5022011081339298
88750,[0.20000 0.40000],[0.00000 0.00000],0.502053501103606
88800,[0.20000 0.40000],[0.00000 0.00000],0.5018997738631177
88850,[0.20000 0.40000],[0.00000 0.00000],0.5017718963489024
88900,[0.20000 0.40000],[0.00000 0.00000],0.5016167153123339
88950,[0.20000 0.40000],[0.00000 0.00000],0.5014850608628876
89000,[0.20000 0.40000],[0.00000 0.00000],0.5013453601699082
89050,[0.20000 0.40000],[0.00000 0.00000],0.501199928083276
89100,[0.20000 0.40000],[0.00000 0.00000],0.5010706905344027
89150,[0.20000 0.40000],[0.00000 0.00000],0.500923031283818
89200,[0.20000 0.40000],[0.00000 0.00000],0.5007781060691403
89250,[0.20000 0.40000],[0.00000 0.00000],0.5006393708246224
89300,[0.20000 0.40000],[0.00000 0.00000],0.5004926069625039
89350,[0.20000 0.40000],[0.00000 0.00000],0.5003574071470571
89400,[0.20000 0.40000],[0.00000 0.00000],0.5002329941424216
89450,[0.20000 0.40000],[0.00000 0.00000],0.5001036220796734
89500,[0.20000 0.40000],[0.00000 0.00000],0.4999520267932444
89550,[0.20000 0.40000],[0.00000 0.00000],0.4998142876478939
89600,[0.20000 0.40000],[0.00000 0.00000],0.4996627800667604
89650,[0.20000 0.40000],[0.00000 0.00000],0.4995163024950126
89700,[0.20000 0.40000],[0.00000 0.00000],0.49938941555359934
89750,[0.20000 0.40000],[0.00000 0.00000],0.4992338218078899
89800,[0.20000 0.40000],[0.00000 0.00000],0.49910738970104457
89850,[0.20000 0.40000],[0.00000 0.00000],0.4989729470549166
89900,[0.20000 0.40000],[0.00000 0.00000],0.4988527071152206
89950,[0.20000 0.40000],[0.00000 0.00000],0.4986980461198735
90000,[0.20000 0.40000],[0.00000 0.00000],0.49856677504078983
90050,[0.20000 0.40000],[0.00000 0.00000],0.49843209545704464
90100,[0.20000 0.40000],[0.00000 0.00000],0.49830624885326363
90150,[0.20000 0.40000],[0.00000 0.00000],0.4981704925650959
90200,[0.20000 0.40000],[0.00000 0.00000],0.49802827495529595
90250,[0.20000 0.40000],[0.00000 0.00000],0.49790100169520285
90300,[0.20000 0.40000],[0.00000 0.00000],0.49774396152486716
90350,[0.20000 0.40000],[0.00000 0.00000],0.4976041572276139
90400,[0.20000 0.40000],[0.00000 0.00000],0.49746744675165044
90450,[0.20000 0.40000],[0.00000 0.00000],0.4973239030040742
90500,[0.20000 0.40000],[0.00000 0.00000],0.4971842166911475
90550,[0.20000 0.40000],[0.00000 0.00000],0.4970254951884751
90600,[0.20000 0.40000],[0.00000 0.00000],0.49689924096098703
90650,[0.20000 0.40000],[0.00000 0.00000],0.4967512858991452
90700,[0.20000 0.40000],[0.00000 0.00000],0.4966155720713295
90750,[0.20000 0.40000],[0.00000 0.00000],0.49647913319668846
90800,[0.20000 0.40000],[0.00000 0.00000],0.49633854129622423
90850,[0.20000 0.40000],[0.00000 0.00000],0.4962037019316242
90900,[0.20000 0.40000],[0.00000 0.00000],0.49607308743272166
90950,[0.20000 0.40000],[0.00000 0.00000],0.49594364926629614
91000,[0.20000 0.40000],[0.00000 0.00000],0.4957788548475268
91050,[0.20000 0.40000],[0.00000 0.00000],0.4956297117463362
91100,[0.20000 0.40000],[0.00000 0.00000],0.4954950649481367
91150,[0.20000 0.40000],[0.00000 0.00000],0.4953311799478881
91200,[0.20000 0.40000],[0.00000 0.00000],0.4952068764486753
91250,[0.20000 0.40000],[0.00000 0.00000],0.495078044285164
91300,[0.20000 0.40000],[0.00000 0.00000],0.494956463555148
91350,[0.20000 0.40000],[0.00000 0.00000],0.49482237944709245
91400,[0.20000 0.40000],[0.00000 0.00000],0.4947050381869757
91450,[0.20000 0.40000],[0.00000 0.00000],0.49457975300493723
91500,[0.20000 0.40000],[0.00000 0.00000],0.49444577094807574
91550,[0.20000 0.40000],[0.00000 0.00000],0.49431334278277916
91600,[0.20000 0.40000],[0.00000 0.00000],0.4941752606502266
91650,[0.20000 0.40000],[0.00000 0.00000],0.49404669687009467
91700,[0.20000 0.40000],[0.00000 0.00000],0.4938946631315696
91750,[0.20000 0.40000],[0.00000 0.00000],0.49377185707706583
91800,[0.20000 0.40000],[0.00000 0.00000],0.49360929974554185
91850,[0.20000 0.40000],[0.00000 0.00000],0.4934661117634727
91900,[0.20000 0.40000],[0.00000 0.00000],0.4933229653178935
91950,[0.20000 0.40000],[0.00000 0.00000],0.4931953803517458
92000,[0.20000 0.40000],[0.00000 0.00000],0.49305306930477116
92050,[0.20000 0.40000],[0.00000 0.00000],0.49290588114679235
92100,[0.20000 0.40000],[0.00000 0.00000],0.4927761347252696
92150,[0.20000 0.40000],[0.00000 0.00000],0.4926456662169581
92200,[0.20000 0.40000],[0.00000 0.00000],0.4925152322517798
92250,[0.20000 0.40000],[0.00000 0.00000],0.49239768224530855
92300,[0.20000 0.40000],[0.00000 0.00000],0.4922707144108001
92350,[0.20000 0.40000],[0.00000 0.00000],0.49213471377580376
92400,[0.20000 0.40000],[0.00000 0.00000],0.4919942192588916
92450,[0.20000 0.40000],[0.00000 0.00000],0.4918579174967275
92500,[0.20000 0.40000],[0.00000 0.00000],0.49173524045461636
92550,[0.20000 0.40000],[0.00000 0.00000],0.4916061794995502
92600,[0.20000 0.40000],[0.00000 0.00000],0.49147300298616764
92650,[0.20000 0.40000],[0.00000 0.00000],0.4913210070481643
92700,[0.20000 0.40000],[0.00000 0.00000],0.4912029880457774
92750,[0.20000 0.40000],[0.00000 0.00000],0.49107632827067077
92800,[0.20000 0.40000],[0.00000 0.00000],0.4909527157074062
92850,[0.20000 0.40000],[0.00000 0.00000],0.4908102983569025
92900,[0.20000 0.40000],[0.00000 0.00000],0.49066603931521613
92950,[0.20000 0.40000],[0.00000 0.00000],0.49053989449885044
93000,[0.16000 0.36000],[0.00640 0.00640],0.490387057980439
93050,[0.20000 0.40000],[0.00000 0.00000],0.4902639952100281
93100,[0.20000 0.40000],[0.00000 0.00000],0.49012290619447135
93150,[0.20000 0.40000],[0.00000 0.00000],0.4899863707022224
93200,[0.20000 0.40000],[0.00000 0.00000],0.4898649124229477
93250,[0.20000 0.40000],[0.00000 0.00000],0.4897295764437763
93300,[0.20000 0.40000],[0.00000 0.00000],0.4895957809664409
93350,[0.20000 0.40000],[0.00000 0.00000],0.4894657788166692
93400,[0.20000 0.40000],[0.00000 0.00000],0.4893421960729163
93450,[0.20000 0.40000],[0.00000 0.00000],0.48921488965449583
93500,[0.20000 0.40000],[0.00000 0.00000],0.4890962503703203
93550,[0.20000 0.40000],[0.00000 0.00000],0.48897088442822356
93600,[0.20000 0.40000],[0.00000 0.00000],0.4888354202487972
93650,[0.20000 0.40000],[0.00000 0.00000],0.4887119966610975
93700,[0.20000 0.40000],[0.00000 0.00000],0.4885848541942651
93750,[0.20000 0.40000],[0.00000 0.00000],0.4884618687789187
93800,[0.20000 0.40000],[0.00000 0.00000],0.48833029367599134
93850,[0.20000 0.40000],[0.00000 0.00000],0.4882032505123474
93900,[0.20000 0.40000],[0.00000 0.00000],0.488070621247002
93950,[0.20000 0.40000],[0.00000 0.00000],0.48794476917234525
94000,[0.20000 0.40000],[0.00000 0.00000],0.48780846604543426
94050,[0.20000 0.40000],[0.00000 0.00000],0.48768492743605885
94100,[0.20000 0.40000],[0.00000 0.00000],0.4875689045149495
94150,[0.20000 0.40000],[0.00000 0.00000],0.4874323322642764
94200,[0.20000 0.40000],[0.00000 0.00000],0.4873047746716706
94250,[0.20000 0.40000],[0.00000 0.00000],0.4871738851703841
94300,[0.20000 0.40000],[0.00000 0.00000],0.4870434046453507
94350,[0.20000 0.40000],[0.00000 0.00000],0.48692865553940723
94400,[0.20000 0.40000],[0.00000 0.00000],0.48680982340757634
94450,[0.20000 0.40000],[0.00000 0.00000],0.486704841791317
94500,[0.20000 0.40000],[0.00000 0.00000],0.48654946573299973
94550,[0.20000 0.40000],[0.00000 0.00000],0.48640123243344846
94600,[0.20000 0.40000],[0.00000 0.00000],0.48626498725778533
94650,[0.20000 0.40000],[0.00000 0.00000],0.48613810827575243
94700,[0.20000 0.40000],[0.00000 0.00000],0.4860149926883009
94750,[0.20000 0.40000],[0.00000 0.00000],0.48588631427503176
94800,[0.20000 0.40000],[0.00000 0.00000],0.48576475380560596
94850,[0.20000 0.40000],[0.00000 0.00000],0.48565254246166967
94900,[0.20000 0.40000],[0.00000 0.00000],0.48553737571966626
94950,[0.20000 0.40000],[0.00000 0.00000],0.4854151574083401
95000,[0.20000 0.40000],[0.00000 0.00000],0.48526540741142427
95050,[0.20000 0.40000],[0.00000 0.00000],0.48513543803690146
95100,[0.20000 0.40000],[0.00000 0.00000],0.48501034281766725
95150,[0.20000 0.40000],[0.00000 0.00000],0.48487411508738937
95200,[0.20000 0.40000],[0.00000 0.00000],0.4847222997675608
95250,[0.20000 0.40000],[0.00000 0.00000],0.48457945818277565
95300,[0.20000 0.40000],[0.00000 0.00000],0.48445785283117004
95350,[0.20000 0.40000],[0.00000 0.00000],0.4843180629892571
95400,[0.20000 0.40000],[0.00000 0.00000],0.4841916920096006
95450,[0.20000 0.40000],[0.00000 0.00000],0.48405160744465264
95500,[0.20000 0.40000],[0.00000 0.00000],0.4839312488489359
95550,[0.20000 0.40000],[0.00000 0.00000],0.4838060928024043
95600,[0.20000 0.40000],[0.00000 0.00000],0.4836913639240435
95650,[0.20000 0.40000],[0.00000 0.00000],0.48355699123573326
95700,[0.20000 0.40000],[0.00000 0.00000],0.48341337995103895
95750,[0.20000 0.40000],[0.00000 0.00000],0.4832642475000797
95800,[0.20000 0.40000],[0.00000 0.00000],0.48314000560259246
95850,[0.20000 0.40000],[0.00000 0.00000],0.48300838113676137
95900,[0.20000 0.40000],[0.00000 0.00000],0.48287456880541235
95950,[0.20000 0.40000],[0.00000 0.00000],0.4827585787010381
96000,[0.20000 0.40000],[0.00000 0.00000],0.48261631580023173
96050,[0.20000 0.40000],[0.00000 0.00000],0.48247668701735263
96100,[0.20000 0.40000],[0.00000 0.00000],0.4823519071548532
96150,[0.20000 0.40000],[0.00000 0.00000],0.4822119847581954
96200,[0.20000 0.40000],[0.00000 0.00000],0.4820961538114945
96250,[0.20000 0.40000],[0.00000 0.00000],0.48196259420301774
96300,[0.20000 0.40000],[0.00000 0.00000],0.4818386869462084
96350,[0.20000 0.40000],[0.00000 0.00000],0.4816922585558827
96400,[0.20000 0.40000],[0.00000 0.00000],0.4815351563802975
96450,[0.20000 0.40000],[0.00000 0.00000],0.4813932540067109
96500,[0.20000 0.40000],[0.00000 0.00000],0.48125656471508643
96550,[0.20000 0.40000],[0.00000 0.00000],0.4811328389706565
96600,[0.20000 0.40000],[0.00000 0.00000],0.48100286887693455
96650,[0.20000 0.40000],[0.00000 0.00000],0.48086481412148113
96700,[0.20000 0.40000],[0.00000 0.00000],0.48074118909179947
96750,[0.20000 0.40000],[0.00000 0.00000],0.4806168580700385
96800,[0.20000 0.40000],[0.00000 0.00000],0.48047190731363404
96850,[0.20000 0.40000],[0.00000 0.00000],0.4803505953870976
96900,[0.20000 0.40000],[0.00000 0.00000],0.4802057249336963
96950,[0.20000 0.40000],[0.00000 0.00000],0.48009074438882227
97000,[0.20000 0.40000],[0.00000 0.00000],0.4799536881818146
97050,[0.20000 0.40000],[0.00000 0.00000],0.4798350851001517
97100,[0.20000 0.40000],[0.00000 0.00000],0.47970546557321403
97150,[0.20000 0.40000],[0.00000 0.00000],0.4795825066922675
97200,[0.20000 0.40000],[0.00000 0.00000],0.4794330841449147
97250,[0.20000 0.40000],[0.00000 0.00000],0.4793120345055962
97300,[0.20000 0.40000],[0.00000 0.00000],0.47917262614753664
97350,[0.20000 0.40000],[0.00000 0.00000],0.47905237764195463
97400,[0.20000 0.40000],[0.00000 0.00000],0.478915617867673
97450,[0.20000 0.40000],[0.00000 0.00000],0.4787866142017948
97500,[0.20000 0.40000],[0.00000 0.00000],0.4786745452161755
97550,[0.20000 0.40000],[0.00000 0.00000],0.4785610332234795
97600,[0.20000 0.40000],[0.00000 0.00000],0.47843653161371835
97650,[0.20000 0.40000],[0.00000 0.00000],0.47830215030876466
97700,[0.20000 0.40000],[0.00000 0.00000],0.4781700087974826
97750,[0.20000 0.40000],[0.00000 0.00000],0.4780140553908269
97800,[0.20000 0.40000],[0.00000 0.00000],0.4778783256063439
97850,[0.20000 0.40000],[0.00000 0.00000],0.47775546836985544
97900,[0.20000 0.40000],[0.00000 0.00000],0.4776388749014801
97950,[0.20000 0.40000],[0.00000 0.00000],0.47749079090242486
98000,[0.20000 0.40000],[0.00000 0.00000],0.4773687660844005
98050,[0.20000 0.40000],[0.00000 0.00000],0.47723395210732905
98100,[0.20000 0.40000],[0.00000 0.00000],0.47710430285079614
98150,[0.20000 0.40000],[0.00000 0.00000],0.4769856716903609
98200,[0.20000 0.40000],[0.00000 0.00000],0.4768626779395583
98250,[0.20000 0.40000],[0.00000 0.00000],0.4767228842828994
98300,[0.20000 0.40000],[0.00000 0.00000],0.476586789531903
98350,[0.20000 0.40000],[0.00000 0.00000],0.47648035539962097
98400,[0.20000 0.40000],[0.00000 0.00000],0.4763377489910609
98450,[0.20000 0.40000],[0.00000 0.00000],0.47621821189870067
98500,[0.20000 0.40000],[0.00000 0.00000],0.4761107637925087
98550,[0.20000 0.40000],[0.00000 0.00000],0.47599530238403764
98600,[0.20000 0.40000],[0.00000 0.00000],0.4758860782886271
98650,[0.20000 0.40000],[0.00000 0.00000],0.47574401488890067
98700,[0.20000 0.40000],[0.00000 0.00000],0.47561148498173583
98750,[0.20000 0.40000],[0.00000 0.00000],0.4754811816606754
98800,[0.20000 0.40000],[0.00000 0.00000],0.4753479952853126
98850,[0.20000 0.40000],[0.00000 0.00000],0.4751977037047412
98900,[0.20000 0.40000],[0.00000 0.00000],0.4750817344440911
98950,[0.20000 0.40000],[0.00000 0.00000],0.47496506438619274
99000,[0.20000 0.40000],[0.00000 0.00000],0.47484259166167186
99050,[0.20000 0.40000],[0.00000 0.00000],0.47473618268017115
99100,[0.20000 0.40000],[0.00000 0.00000],0.4746002908230146
99150,[0.20000 0.40000],[0.00000 0.00000],0.47446079622934484
99200,[0.20000 0.40000],[0.00000 0.00000],0.4743322644142183
99250,[0.20000 0.40000],[0.00000 0.00000],0.4741790184550646
99300,[0.20000 0.40000],[0.00000 0.00000],0.4740487437409898
99350,[0.20000 0.40000],[0.00000 0.00000],0.47392359728813993
99400,[0.20000 0.40000],[0.00000 0.00000],0.47379884752723106
99450,[0.20000 0.40000],[0.00000 0.00000],0.4736690408146162
99500,[0.20000 0.40000],[0.00000 0.00000],0.4735265489172828
99550,[0.20000 0.40000],[0.00000 0.00000],0.4733957267711434
99600,[0.20000 0.40000],[0.00000 0.00000],0.47328201355594013
99650,[0.20000 0.40000],[0.00000 0.00000],0.4731465379504835
99700,[0.16000 0.36000],[0.00640 0.00640],0.4730169099511818
99750,[0.20000 0.40000],[0.00000 0.00000],0.4728724365686162
99800,[0.20000 0.40000],[0.00000 0.00000],0.4727457864223839
99850,[0.20000 0.40000],[0.00000 0.00000],0.4726260624710629
99900,[0.20000 0.40000],[0.00000 0.00000],0.4725099954744286
99950,[0.20000 0.40000],[0.00000 0.00000],0.47237329061508915
100000,[0.20000 0.40000],[0.00000 0.00000],0.47223010116168274
100050,[0.20000 0.40000],[0.00000 0.00000],0.47209818779058665
100100,[0.20000 0.40000],[0.00000 0.00000],0.47194421468623565
100150,[0.20000 0.40000],[0.00000 0.00000],0.4718210723603329
100200,[0.20000 0.40000],[0.00000 0.00000],0.47168384275569
100250,[0.20000 0.40000],[0.00000 0.00000],0.4715506342609576
100300,[0.20000 0.40000],[0.00000 0.00000],0.47143302217226496
100350,[0.20000 0.40000],[0.00000 0.00000],0.4712995227760219
100400,[0.20000 0.40000],[0.00000 0.00000],0.471174378823543
100450,[0.20000 0.40000],[0.00000 0.00000],0.4710543297391162
100500,[0.20000 0.40000],[0.00000 0.00000],0.4709372028940404
100550,[0.20000 0.40000],[0.00000 0.00000],0.47080998698309084
100600,[0.20000 0.40000],[0.00000 0.00000],0.4706763027590706
100650,[0.20000 0.40000],[0.00000 0.00000],0.4705332665620103
100700,[0.20000 0.40000],[0.00000 0.00000],0.4704166303363615
100750,[0.20000 0.40000],[0.00000 0.00000],0.47027872635697593
100800,[0.20000 0.40000],[0.00000 0.00000],0.47015060575956985
100850,[0.20000 0.40000],[0.00000 0.00000],0.47001314051432824
100900,[0.20000 0.40000],[0.00000 0.00000],0.46988869878712464
100950,[0.20000 0.40000],[0.00000 0.00000],0.4697567183626508
101000,[0.20000 0.40000],[0.00000 0.00000],0.4696417164796353
101050,[0.20000 0.40000],[0.00000 0.00000],0.4695101657887782
101100,[0.20000 0.40000],[0.00000 0.00000],0.46938225457451727
101150,[0.20000 0.40000],[0.00000 0.00000],0.46925906038975485
101200,[0.20000 0.40000],[0.00000 0.00000],0.46911537470631803
101250,[0.20000 0.40000],[0.00000 0.00000],0.4689900907827569
101300,[0.20000 0.40000],[0.00000 0.00000],0.46884972614497317
101350,[0.20000 0.40000],[0.00000 0.00000],0.46873422676997184
101400,[0.20000 0.40000],[0.00000 0.00000],0.46861983488361314
101450,[0.20000 0.40000],[0.00000 0.00000],0.46850187501535634
101500,[0.20000 0.40000],[0.00000 0.00000],0.468379271389473
101550,[0.20000 0.40000],[0.00000 0.00000],0.468249511897283
101600,[0.20000 0.40000],[0.00000 0.00000],0.46813739415020156
101650,[0.20000 0.40000],[0.00000 0.00000],0.46800806087684965
101700,[0.20000 0.40000],[0.00000 0.00000],0.46788199533782504
101750,[0.20000 0.40000],[0.00000 0.00000],0.46776027196806963
101800,[0.20000 0.40000],[0.00000 0.00000],0.46761883975921886
101850,[0.20000 0.40000],[0.00000 0.00000],0.46749467313686305
101900,[0.20000 0.40000],[0.00000 0.00000],0.4673816599412272
101950,[0.20000 0.40000],[0.00000 0.00000],0.46724643879311994
102000,[0.20000 0.40000],[0.00000 0.00000],0.46710767156906874
102050,[0.20000 0.40000],[0.00000 0.00000],0.46698077330025956
102100,[0.20000 0.40000],[0.00000 0.00000],0.46685713442936194
102150,[0.20000 0.40000],[0.00000 0.00000],0.4667449918332337
102200,[0.20000 0.40000],[0.00000 0.00000],0.4666189083788955
102250,[0.20000 0.40000],[0.00000 0.00000],0.4665018102323258
102300,[0.20000 0.40000],[0.00000 0.00000],0.4663704231506538
102350,[0.20000 0.40000],[0.00000 0.00000],0.4662430094587268
102400,[0.20000 0.40000],[0.00000 0.00000],0.4661163460910576
102450,[0.20000 0.40000],[0.00000 0.00000],0.4660022354133188
102500,[0.20000 0.40000],[0.00000 0.00000],0.46587992834923725
102550,[0.20000 0.40000],[0.00000 0.00000],0.4657669480160954
102600,[0.20000 0.40000],[0.00000 0.00000],0.4656379122402922
102650,[0.20000 0.40000],[0.00000 0.00000],0.4654999800158249
102700,[0.20000 0.40000],[0.00000 0.00000],0.46536316018696844
102750,[0.20000 0.40000],[0.00000 0.00000],0.4652138831345797
102800,[0.20000 0.40000],[0.00000 0.00000],0.465074648682762
102850,[0.20000 0.40000],[0.00000 0.00000],0.46494580470112146
102900,[0.20000 0.40000],[0.00000 0.00000],0.4648305535007386
102950,[0.20000 0.40000],[0.00000 0.00000],0.46472282125544906
103000,[0.20000 0.40000],[0.00000 0.00000],0.46460905172872297
103050,[0.20000 0.40000],[0.00000 0.00000],0.46448532778824214
103100,[0.20000 0.40000],[0.00000 0.00000],0.4643684086482602
103150,[0.20000 0.40000],[0.00000 0.00000],0.4642515189388864
103200,[0.20000 0.40000],[0.00000 0.00000],0.46414748334444406
